trade_date,equity,cash,cash_ratio,n_positions,daily_return,drawdown,turnover,positions
2022-03-24,0.8134564974,0,0,3,0.01338891255,-0.2022049575,0.2024868841,159992.SZ;512200.SH;515220.SH
2022-03-25,0.802361501,0,0,3,-0.0136393235,-0.2130863422,0,159992.SZ;512200.SH;515220.SH
2022-03-28,0.810660961,0,0,3,0.01034379141,-0.2049466715,0,159992.SZ;512200.SH;515220.SH
2022-03-29,0.8137706459,0,0,3,0.003835986996,-0.2018968572,0,159992.SZ;512200.SH;515220.SH
2022-03-30,0.8186432605,0,0,3,0.005987700032,-0.197118055,0,159992.SZ;512200.SH;515220.SH
2022-03-31,0.8270229271,0,0,3,0.01023604177,-0.1888997219,0,159992.SZ;512200.SH;515220.SH
2022-04-01,0.8245711716,0,0,3,-0.002964555689,-0.1913042738,0,159992.SZ;512200.SH;515220.SH
2022-04-06,0.8269493198,0,0,3,0.002884103104,-0.188971912,0,159992.SZ;512200.SH;515220.SH
2022-04-07,0.8129607314,0,0,3,-0.01691589567,-0.2026911785,0,159992.SZ;512200.SH;515220.SH
2022-04-08,0.8156063846,0,0,3,0.003254343216,-0.2000964619,0,159992.SZ;512200.SH;515220.SH
2022-04-11,0.7969481044,0,0,3,-0.02287657451,-0.2183955148,0,159992.SZ;512200.SH;515220.SH
2022-04-12,0.8003617971,0,0,3,0.004283456716,-0.2150475459,0,159992.SZ;512200.SH;515220.SH
2022-04-13,0.8004348096,0,0,3,9.122428028e-05,-0.2149759391,0,159992.SZ;512200.SH;515220.SH
2022-04-14,0.8234553724,0,0,3,0.02876007216,-0.1923985905,0,159992.SZ;512200.SH;515220.SH
2022-04-15,0.8116566041,0,0,3,-0.01432836405,-0.2039701975,0.3555578055,159825.SZ;512200.SH;515220.SH
2022-04-18,0.8002526037,0,0,3,-0.01405027728,-0.2151546369,0,159825.SZ;512200.SH;515220.SH
2022-04-19,0.8150580816,0,0,3,0.01850100553,-0.2006342085,0,159825.SZ;512200.SH;515220.SH
2022-04-20,0.7856420975,0,0,3,-0.03609065996,-0.2294838475,0,159825.SZ;512200.SH;515220.SH
2022-04-21,0.7625993104,0,0,3,-0.02932987826,-0.2520829925,0,159825.SZ;512200.SH;515220.SH
2022-04-22,0.7568352442,0,0,3,-0.00755844666,-0.2577360833,0.2047477611,159825.SZ;159941.SZ;515220.SH
2022-04-25,0.7190475674,0,0,3,-0.04992853742,-0.294796235,0,159825.SZ;159941.SZ;515220.SH
2022-04-26,0.7018315991,0,0,3,-0.02394273912,-0.3116807448,0,159825.SZ;159941.SZ;515220.SH
2022-04-27,0.7227386317,0,0,3,0.02978924371,-0.2911762347,0,159825.SZ;159941.SZ;515220.SH
2022-04-28,0.7356785188,0,0,3,0.01790396497,-0.2784854789,0,159825.SZ;159941.SZ;515220.SH
2022-04-29,0.7394663885,0,0,3,0.005148811043,-0.2747705369,0,159825.SZ;159941.SZ;515220.SH
2022-05-05,0.7382685737,0,0,3,-0.001619836724,-0.2759452902,0.3673349035,159941.SZ;515220.SH;516970.SH
2022-05-06,0.7170753649,0,0,3,-0.02870663815,-0.2967304668,0,159941.SZ;515220.SH;516970.SH
2022-05-09,0.714409303,0,0,3,-0.003717966026,-0.299345199,0,159941.SZ;515220.SH;516970.SH
2022-05-10,0.7134267029,0,0,3,-0.001375402128,-0.3003088811,0,159941.SZ;515220.SH;516970.SH
2022-05-11,0.7033158753,0,0,3,-0.01417220246,-0.3102250453,0.6101154804,159996.SZ;512660.SH;516970.SH
2022-05-12,0.7062976115,0,0,3,0.004239540636,-0.3073007164,0,159996.SZ;512660.SH;516970.SH
2022-05-13,0.7082048344,0,0,3,0.002700310607,-0.3054302132,0,159996.SZ;512660.SH;516970.SH
2022-05-16,0.7069600915,0,0,3,-0.00175760296,-0.3066509911,0,159996.SZ;512660.SH;516970.SH
2022-05-17,0.7075466762,0,0,3,0.0008297280736,-0.3060756999,0,159996.SZ;512660.SH;516970.SH
2022-05-18,0.7076295464,0,0,3,0.0001171232894,-0.3059944252,0.378403689,159996.SZ;512660.SH;515030.SH
2022-05-19,0.7120282906,0,0,3,0.006216168161,-0.3016803699,0,159996.SZ;512660.SH;515030.SH
